201904112000: 0.25,201904112100: 0.27,201904112200: 0.33,201904112300: 0.46,201904120000: 0.78,201904120100: 0.68,201904120200: 0.39,201904120300: 0.25,201904120400: 0.18,201904120500: 0.18,201904120600: 0.37,201904120700: 0.64,201904120800: 0.73,201904120900: 0.77,201904121000: 0.79,201904121100: 0.78,201904121200: 0.85,201904121300: 0.82,201904121400: 0.71,201904121500: 0.69,201904121600: 0.72,201904121700: 0.75,201904121800: 0.77,201904121900: 0.83,
201904112100: 0.28,201904112200: 0.34,201904112300: 0.47,201904120000: 0.8,201904120100: 0.67,201904120200: 0.39,201904120300: 0.25,201904120400: 0.18,201904120500: 0.18,201904120600: 0.37,201904120700: 0.64,201904120800: 0.72,201904120900: 0.77,201904121000: 0.78,201904121100: 0.78,201904121200: 0.85,201904121300: 0.82,201904121400: 0.71,201904121500: 0.69,201904121600: 0.72,201904121700: 0.75,201904121800: 0.77,201904121900: 0.84,201904122000: 0.24,
201904112200: 0.34,201904112300: 0.47,201904120000: 0.8,201904120100: 0.66,201904120200: 0.38,201904120300: 0.25,201904120400: 0.18,201904120500: 0.18,201904120600: 0.37,201904120700: 0.64,201904120800: 0.72,201904120900: 0.77,201904121000: 0.78,201904121100: 0.78,201904121200: 0.85,201904121300: 0.82,201904121400: 0.71,201904121500: 0.69,201904121600: 0.72,201904121700: 0.75,201904121800: 0.77,201904121900: 0.84,201904122000: 0.24,201904122100: 0.25,
201904112300: 0.47,201904120000: 0.79,201904120100: 0.67,201904120200: 0.39,201904120300: 0.25,201904120400: 0.18,201904120500: 0.18,201904120600: 0.37,201904120700: 0.64,201904120800: 0.73,201904120900: 0.77,201904121000: 0.79,201904121100: 0.78,201904121200: 0.85,201904121300: 0.82,201904121400: 0.71,201904121500: 0.7,201904121600: 0.72,201904121700: 0.75,201904121800: 0.78,201904121900: 0.84,201904122000: 0.24,201904122100: 0.25,201904122200: 0.3,
201904120000: 0.78,201904120100: 0.68,201904120200: 0.39,201904120300: 0.25,201904120400: 0.18,201904120500: 0.18,201904120600: 0.38,201904120700: 0.65,201904120800: 0.73,201904120900: 0.78,201904121000: 0.8,201904121100: 0.79,201904121200: 0.86,201904121300: 0.83,201904121400: 0.72,201904121500: 0.7,201904121600: 0.73,201904121700: 0.76,201904121800: 0.78,201904121900: 0.85,201904122000: 0.23,201904122100: 0.25,201904122200: 0.29,201904122300: 0.41,
201904120100: 0.67,201904120200: 0.39,201904120300: 0.25,201904120400: 0.18,201904120500: 0.18,201904120600: 0.37,201904120700: 0.64,201904120800: 0.73,201904120900: 0.77,201904121000: 0.79,201904121100: 0.78,201904121200: 0.85,201904121300: 0.82,201904121400: 0.71,201904121500: 0.7,201904121600: 0.72,201904121700: 0.76,201904121800: 0.78,201904121900: 0.84,201904122000: 0.24,201904122100: 0.25,201904122200: 0.3,201904122300: 0.42,201904130000: 0.67,
201904120200: 0.39,201904120300: 0.25,201904120400: 0.18,201904120500: 0.18,201904120600: 0.37,201904120700: 0.64,201904120800: 0.73,201904120900: 0.77,201904121000: 0.79,201904121100: 0.78,201904121200: 0.85,201904121300: 0.82,201904121400: 0.71,201904121500: 0.7,201904121600: 0.72,201904121700: 0.75,201904121800: 0.78,201904121900: 0.84,201904122000: 0.24,201904122100: 0.25,201904122200: 0.3,201904122300: 0.41,201904130000: 0.66,201904130100: 0.85,
201904120300: 0.25,201904120400: 0.18,201904120500: 0.18,201904120600: 0.37,201904120700: 0.64,201904120800: 0.72,201904120900: 0.77,201904121000: 0.78,201904121100: 0.78,201904121200: 0.85,201904121300: 0.82,201904121400: 0.71,201904121500: 0.69,201904121600: 0.72,201904121700: 0.75,201904121800: 0.77,201904121900: 0.84,201904122000: 0.24,201904122100: 0.25,201904122200: 0.3,201904122300: 0.42,201904130000: 0.67,201904130100: 0.84,201904130200: 0.48,
201904120400: 0.18,201904120500: 0.18,201904120600: 0.38,201904120700: 0.65,201904120800: 0.73,201904120900: 0.78,201904121000: 0.79,201904121100: 0.79,201904121200: 0.86,201904121300: 0.83,201904121400: 0.71,201904121500: 0.7,201904121600: 0.73,201904121700: 0.76,201904121800: 0.78,201904121900: 0.84,201904122000: 0.23,201904122100: 0.24,201904122200: 0.29,201904122300: 0.41,201904130000: 0.65,201904130100: 0.86,201904130200: 0.49,201904130300: 0.31,
201904120500: 0.18,201904120600: 0.37,201904120700: 0.64,201904120800: 0.73,201904120900: 0.78,201904121000: 0.79,201904121100: 0.78,201904121200: 0.85,201904121300: 0.82,201904121400: 0.71,201904121500: 0.7,201904121600: 0.72,201904121700: 0.75,201904121800: 0.78,201904121900: 0.84,201904122000: 0.23,201904122100: 0.25,201904122200: 0.29,201904122300: 0.41,201904130000: 0.66,201904130100: 0.86,201904130200: 0.49,201904130300: 0.3,201904130400: 0.21,
201904120600: 0.4,201904120700: 0.68,201904120800: 0.77,201904120900: 0.82,201904121000: 0.84,201904121100: 0.83,201904121200: 0.9,201904121300: 0.86,201904121400: 0.75,201904121500: 0.73,201904121600: 0.76,201904121700: 0.79,201904121800: 0.81,201904121900: 0.88,201904122000: 1.0,201904122100: 0.22,201904122200: 0.26,201904122300: 0.37,201904130000: 0.6,201904130100: 0.93,201904130200: 0.53,201904130300: 0.33,201904130400: 0.23,201904130500: 0.21,
201904120700: 0.68,201904120800: 0.77,201904120900: 0.82,201904121000: 0.83,201904121100: 0.82,201904121200: 0.9,201904121300: 0.86,201904121400: 0.75,201904121500: 0.73,201904121600: 0.76,201904121700: 0.79,201904121800: 0.81,201904121900: 0.88,201904122000: 1.0,201904122100: 0.22,201904122200: 0.27,201904122300: 0.37,201904130000: 0.6,201904130100: 0.93,201904130200: 0.53,201904130300: 0.33,201904130400: 0.23,201904130500: 0.21,201904130600: 0.41,
201904120800: 0.83,201904120900: 0.88,201904121000: 0.89,201904121100: 0.87,201904121200: 0.95,201904121300: 0.91,201904121400: 0.78,201904121500: 0.77,201904121600: 0.79,201904121700: 0.82,201904121800: 0.84,201904121900: 0.91,201904122000: 0.96,201904122100: 0.91,201904122200: 0.22,201904122300: 0.31,201904130000: 0.52,201904130100: 0.94,201904130200: 0.6,201904130300: 0.36,201904130400: 0.25,201904130500: 0.23,201904130600: 0.45,201904130700: 0.84,
201904120900: 0.91,201904121000: 0.92,201904121100: 0.9,201904121200: 0.98,201904121300: 0.94,201904121400: 0.81,201904121500: 0.79,201904121600: 0.81,201904121700: 0.85,201904121800: 0.87,201904121900: 0.94,201904122000: 0.94,201904122100: 0.89,201904122200: 0.98,201904122300: 0.29,201904130000: 0.48,201904130100: 0.88,201904130200: 0.64,201904130300: 0.38,201904130400: 0.26,201904130500: 0.24,201904130600: 0.47,201904130700: 0.88,201904130800: 0.95,
201904121000: 0.92,201904121100: 0.9,201904121200: 0.98,201904121300: 0.94,201904121400: 0.81,201904121500: 0.79,201904121600: 0.81,201904121700: 0.85,201904121800: 0.87,201904121900: 0.94,201904122000: 0.94,201904122100: 0.89,201904122200: 0.98,201904122300: 0.3,201904130000: 0.5,201904130100: 0.91,201904130200: 0.62,201904130300: 0.38,201904130400: 0.26,201904130500: 0.24,201904130600: 0.46,201904130700: 0.87,201904130800: 0.96,201904130900: 0.91,
201904121100: 0.9,201904121200: 0.98,201904121300: 0.93,201904121400: 0.8,201904121500: 0.78,201904121600: 0.81,201904121700: 0.84,201904121800: 0.86,201904121900: 0.93,201904122000: 0.95,201904122100: 0.9,201904122200: 0.99,201904122300: 0.29,201904130000: 0.48,201904130100: 0.88,201904130200: 0.63,201904130300: 0.38,201904130400: 0.26,201904130500: 0.24,201904130600: 0.46,201904130700: 0.87,201904130800: 0.95,201904130900: 0.9,201904131000: 0.88,
201904121200: 0.99,201904121300: 0.94,201904121400: 0.81,201904121500: 0.79,201904121600: 0.82,201904121700: 0.85,201904121800: 0.87,201904121900: 0.94,201904122000: 0.94,201904122100: 0.89,201904122200: 0.98,201904122300: 0.29,201904130000: 0.48,201904130100: 0.87,201904130200: 0.64,201904130300: 0.39,201904130400: 0.27,201904130500: 0.24,201904130600: 0.47,201904130700: 0.88,201904130800: 0.94,201904130900: 0.89,201904131000: 0.87,201904131100: 0.88,
201904121300: 0.94,201904121400: 0.81,201904121500: 0.79,201904121600: 0.81,201904121700: 0.85,201904121800: 0.87,201904121900: 0.94,201904122000: 0.94,201904122100: 0.89,201904122200: 0.99,201904122300: 0.28,201904130000: 0.47,201904130100: 0.87,201904130200: 0.64,201904130300: 0.39,201904130400: 0.27,201904130500: 0.24,201904130600: 0.47,201904130700: 0.88,201904130800: 0.94,201904130900: 0.9,201904131000: 0.87,201904131100: 0.88,201904131200: 0.85,
201904121400: 0.81,201904121500: 0.79,201904121600: 0.81,201904121700: 0.85,201904121800: 0.87,201904121900: 0.94,201904122000: 0.94,201904122100: 0.89,201904122200: 0.98,201904122300: 0.29,201904130000: 0.49,201904130100: 0.89,201904130200: 0.63,201904130300: 0.38,201904130400: 0.26,201904130500: 0.24,201904130600: 0.47,201904130700: 0.87,201904130800: 0.95,201904130900: 0.9,201904131000: 0.87,201904131100: 0.88,201904131200: 0.85,201904131300: 0.89,
201904121500: 0.79,201904121600: 0.82,201904121700: 0.85,201904121800: 0.87,201904121900: 0.94,201904122000: 0.93,201904122100: 0.89,201904122200: 0.98,201904122300: 0.29,201904130000: 0.48,201904130100: 0.88,201904130200: 0.64,201904130300: 0.39,201904130400: 0.26,201904130500: 0.24,201904130600: 0.47,201904130700: 0.88,201904130800: 0.95,201904130900: 0.9,201904131000: 0.87,201904131100: 0.88,201904131200: 0.85,201904131300: 0.89,201904131400: 0.99,
201904121600: 0.82,201904121700: 0.85,201904121800: 0.87,201904121900: 0.94,201904122000: 0.94,201904122100: 0.89,201904122200: 0.99,201904122300: 0.27,201904130000: 0.46,201904130100: 0.85,201904130200: 0.66,201904130300: 0.4,201904130400: 0.27,201904130500: 0.24,201904130600: 0.47,201904130700: 0.89,201904130800: 0.94,201904130900: 0.89,201904131000: 0.86,201904131100: 0.87,201904131200: 0.84,201904131300: 0.89,201904131400: 0.99,201904131500: 0.98,
201904121700: 0.85,201904121800: 0.87,201904121900: 0.94,201904122000: 0.93,201904122100: 0.89,201904122200: 0.98,201904122300: 0.3,201904130000: 0.5,201904130100: 0.9,201904130200: 0.62,201904130300: 0.38,201904130400: 0.26,201904130500: 0.24,201904130600: 0.46,201904130700: 0.87,201904130800: 0.95,201904130900: 0.9,201904131000: 0.87,201904131100: 0.88,201904131200: 0.85,201904131300: 0.89,201904131400: 0.99,201904131500: 0.97,201904131600: 0.95,
201904121800: 0.87,201904121900: 0.94,201904122000: 0.93,201904122100: 0.89,201904122200: 0.98,201904122300: 0.28,201904130000: 0.47,201904130100: 0.87,201904130200: 0.64,201904130300: 0.39,201904130400: 0.27,201904130500: 0.24,201904130600: 0.47,201904130700: 0.88,201904130800: 0.94,201904130900: 0.89,201904131000: 0.86,201904131100: 0.87,201904131200: 0.84,201904131300: 0.89,201904131400: 0.98,201904131500: 0.98,201904131600: 0.96,201904131700: 0.93,
201904121900: 0.94,201904122000: 0.93,201904122100: 0.89,201904122200: 0.98,201904122300: 0.29,201904130000: 0.48,201904130100: 0.88,201904130200: 0.64,201904130300: 0.39,201904130400: 0.26,201904130500: 0.24,201904130600: 0.47,201904130700: 0.88,201904130800: 0.95,201904130900: 0.9,201904131000: 0.87,201904131100: 0.88,201904131200: 0.85,201904131300: 0.89,201904131400: 0.99,201904131500: 0.98,201904131600: 0.95,201904131700: 0.93,201904131800: 0.92,
201904122000: 0.94,201904122100: 0.89,201904122200: 0.99,201904122300: 0.29,201904130000: 0.48,201904130100: 0.87,201904130200: 0.64,201904130300: 0.39,201904130400: 0.26,201904130500: 0.24,201904130600: 0.47,201904130700: 0.88,201904130800: 0.95,201904130900: 0.9,201904131000: 0.87,201904131100: 0.88,201904131200: 0.85,201904131300: 0.89,201904131400: 0.99,201904131500: 0.97,201904131600: 0.95,201904131700: 0.92,201904131800: 0.91,201904131900: 0.94,
201904122100: 0.89,201904122200: 0.98,201904122300: 0.29,201904130000: 0.48,201904130100: 0.88,201904130200: 0.64,201904130300: 0.39,201904130400: 0.26,201904130500: 0.24,201904130600: 0.47,201904130700: 0.88,201904130800: 0.95,201904130900: 0.9,201904131000: 0.87,201904131100: 0.88,201904131200: 0.85,201904131300: 0.89,201904131400: 0.99,201904131500: 0.97,201904131600: 0.95,201904131700: 0.93,201904131800: 0.91,201904131900: 0.95,201904132000: 0.93,
201904122200: 0.98,201904122300: 0.29,201904130000: 0.48,201904130100: 0.88,201904130200: 0.63,201904130300: 0.38,201904130400: 0.26,201904130500: 0.24,201904130600: 0.47,201904130700: 0.88,201904130800: 0.95,201904130900: 0.9,201904131000: 0.87,201904131100: 0.88,201904131200: 0.85,201904131300: 0.89,201904131400: 0.99,201904131500: 0.97,201904131600: 0.95,201904131700: 0.93,201904131800: 0.91,201904131900: 0.95,201904132000: 0.93,201904132100: 0.91,
201904122300: 0.27,201904130000: 0.45,201904130100: 0.84,201904130200: 0.66,201904130300: 0.4,201904130400: 0.27,201904130500: 0.25,201904130600: 0.48,201904130700: 0.9,201904130800: 0.93,201904130900: 0.88,201904131000: 0.86,201904131100: 0.87,201904131200: 0.84,201904131300: 0.88,201904131400: 0.98,201904131500: 0.98,201904131600: 0.96,201904131700: 0.93,201904131800: 0.92,201904131900: 0.95,201904132000: 0.93,201904132100: 0.91,201904132200: 1.0,
201904130000: 0.45,201904130100: 0.83,201904130200: 0.67,201904130300: 0.4,201904130400: 0.27,201904130500: 0.25,201904130600: 0.48,201904130700: 0.9,201904130800: 0.93,201904130900: 0.88,201904131000: 0.86,201904131100: 0.87,201904131200: 0.84,201904131300: 0.89,201904131400: 0.98,201904131500: 0.98,201904131600: 0.95,201904131700: 0.93,201904131800: 0.91,201904131900: 0.95,201904132000: 0.93,201904132100: 0.91,201904132200: 1.0,201904132300: 0.26,
201904130100: 0.9,201904130200: 0.62,201904130300: 0.38,201904130400: 0.26,201904130500: 0.24,201904130600: 0.46,201904130700: 0.87,201904130800: 0.96,201904130900: 0.91,201904131000: 0.88,201904131100: 0.89,201904131200: 0.85,201904131300: 0.9,201904131400: 0.99,201904131500: 0.97,201904131600: 0.95,201904131700: 0.92,201904131800: 0.91,201904131900: 0.94,201904132000: 0.93,201904132100: 0.91,201904132200: 1.0,201904132300: 0.3,201904140000: 0.47,
201904130200: 0.64,201904130300: 0.39,201904130400: 0.26,201904130500: 0.24,201904130600: 0.47,201904130700: 0.88,201904130800: 0.94,201904130900: 0.9,201904131000: 0.87,201904131100: 0.88,201904131200: 0.85,201904131300: 0.89,201904131400: 0.99,201904131500: 0.98,201904131600: 0.95,201904131700: 0.93,201904131800: 0.91,201904131900: 0.95,201904132000: 0.93,201904132100: 0.91,201904132200: 1.0,201904132300: 0.28,201904140000: 0.46,201904140100: 0.83,
201904130300: 0.39,201904130400: 0.27,201904130500: 0.24,201904130600: 0.47,201904130700: 0.88,201904130800: 0.94,201904130900: 0.9,201904131000: 0.87,201904131100: 0.88,201904131200: 0.85,201904131300: 0.89,201904131400: 0.99,201904131500: 0.97,201904131600: 0.95,201904131700: 0.92,201904131800: 0.91,201904131900: 0.94,201904132000: 0.93,201904132100: 0.92,201904132200: 1.0,201904132300: 0.28,201904140000: 0.45,201904140100: 0.82,201904140200: 0.68,
201904130400: 0.26,201904130500: 0.24,201904130600: 0.46,201904130700: 0.87,201904130800: 0.96,201904130900: 0.91,201904131000: 0.88,201904131100: 0.89,201904131200: 0.86,201904131300: 0.9,201904131400: 1.0,201904131500: 0.97,201904131600: 0.94,201904131700: 0.92,201904131800: 0.9,201904131900: 0.94,201904132000: 0.94,201904132100: 0.92,201904132200: 0.99,201904132300: 0.29,201904140000: 0.47,201904140100: 0.85,201904140200: 0.66,201904140300: 0.4,
201904130500: 0.24,201904130600: 0.47,201904130700: 0.88,201904130800: 0.95,201904130900: 0.9,201904131000: 0.87,201904131100: 0.88,201904131200: 0.85,201904131300: 0.89,201904131400: 0.99,201904131500: 0.97,201904131600: 0.95,201904131700: 0.92,201904131800: 0.91,201904131900: 0.94,201904132000: 0.93,201904132100: 0.91,201904132200: 1.0,201904132300: 0.28,201904140000: 0.45,201904140100: 0.83,201904140200: 0.67,201904140300: 0.41,201904140400: 0.27,
201904130600: 0.47,201904130700: 0.88,201904130800: 0.95,201904130900: 0.9,201904131000: 0.87,201904131100: 0.88,201904131200: 0.85,201904131300: 0.89,201904131400: 0.99,201904131500: 0.97,201904131600: 0.95,201904131700: 0.93,201904131800: 0.91,201904131900: 0.94,201904132000: 0.93,201904132100: 0.91,201904132200: 1.0,201904132300: 0.28,201904140000: 0.46,201904140100: 0.83,201904140200: 0.67,201904140300: 0.41,201904140400: 0.27,201904140500: 0.24,
201904130700: 0.89,201904130800: 0.93,201904130900: 0.89,201904131000: 0.86,201904131100: 0.87,201904131200: 0.84,201904131300: 0.88,201904131400: 0.98,201904131500: 0.98,201904131600: 0.96,201904131700: 0.93,201904131800: 0.92,201904131900: 0.95,201904132000: 0.93,201904132100: 0.91,201904132200: 0.99,201904132300: 0.27,201904140000: 0.44,201904140100: 0.81,201904140200: 0.69,201904140300: 0.42,201904140400: 0.28,201904140500: 0.25,201904140600: 0.44,
201904130800: 0.93,201904130900: 0.89,201904131000: 0.86,201904131100: 0.87,201904131200: 0.84,201904131300: 0.89,201904131400: 0.99,201904131500: 0.98,201904131600: 0.95,201904131700: 0.93,201904131800: 0.91,201904131900: 0.94,201904132000: 0.93,201904132100: 0.92,201904132200: 1.0,201904132300: 0.27,201904140000: 0.43,201904140100: 0.8,201904140200: 0.7,201904140300: 0.42,201904140400: 0.28,201904140500: 0.25,201904140600: 0.44,201904140700: 0.85,
201904130900: 0.91,201904131000: 0.88,201904131100: 0.89,201904131200: 0.85,201904131300: 0.9,201904131400: 0.99,201904131500: 0.97,201904131600: 0.95,201904131700: 0.92,201904131800: 0.91,201904131900: 0.94,201904132000: 0.93,201904132100: 0.91,201904132200: 1.0,201904132300: 0.3,201904140000: 0.47,201904140100: 0.86,201904140200: 0.65,201904140300: 0.4,201904140400: 0.27,201904140500: 0.24,201904140600: 0.43,201904140700: 0.83,201904140800: 0.94,
201904131000: 0.87,201904131100: 0.88,201904131200: 0.84,201904131300: 0.89,201904131400: 0.98,201904131500: 0.98,201904131600: 0.96,201904131700: 0.93,201904131800: 0.92,201904131900: 0.95,201904132000: 0.92,201904132100: 0.9,201904132200: 0.99,201904132300: 0.29,201904140000: 0.46,201904140100: 0.84,201904140200: 0.67,201904140300: 0.41,201904140400: 0.27,201904140500: 0.24,201904140600: 0.43,201904140700: 0.84,201904140800: 0.93,201904140900: 0.85,
201904131100: 0.88,201904131200: 0.85,201904131300: 0.89,201904131400: 0.99,201904131500: 0.97,201904131600: 0.95,201904131700: 0.92,201904131800: 0.91,201904131900: 0.94,201904132000: 0.93,201904132100: 0.91,201904132200: 1.0,201904132300: 0.29,201904140000: 0.46,201904140100: 0.84,201904140200: 0.66,201904140300: 0.41,201904140400: 0.27,201904140500: 0.24,201904140600: 0.43,201904140700: 0.84,201904140800: 0.94,201904140900: 0.86,201904141000: 0.83,
201904131200: 0.84,201904131300: 0.88,201904131400: 0.98,201904131500: 0.98,201904131600: 0.96,201904131700: 0.93,201904131800: 0.92,201904131900: 0.95,201904132000: 0.93,201904132100: 0.91,201904132200: 0.99,201904132300: 0.28,201904140000: 0.45,201904140100: 0.82,201904140200: 0.68,201904140300: 0.41,201904140400: 0.28,201904140500: 0.25,201904140600: 0.44,201904140700: 0.85,201904140800: 0.92,201904140900: 0.85,201904141000: 0.82,201904141100: 0.82,
